host_id,ts,cpu_usage_pct,cpu_ready_pct,mem_usage_pct,network_latency_ms,component_count_pct
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T00:28:00,20.97,1.9,39.99,0.83,33.74
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T00:28:00,23.59,0.65,43.49,0.7,37.27
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T00:28:00,26.69,2.09,42.94,0.45,37.65
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T00:28:00,18.71,1.07,44.0,0.7,38.19
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T00:28:00,22.61,0.32,41.97,0.66,34.3
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T00:28:00,26.86,1.19,39.65,0.7,32.7
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T00:28:00,27.72,1.5,39.72,0.8,39.74
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T00:28:00,16.61,1.88,43.49,0.66,35.69
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T00:28:00,24.1,0.92,45.34,0.43,38.92
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T00:30:00,24.74,0.49,42.54,0.54,49.73
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T00:30:00,23.18,1.13,40.97,0.68,35.31
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T00:30:00,19.39,1.59,43.29,0.83,33.78
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T00:30:00,27.01,1.22,38.56,0.71,34.84
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T00:30:00,19.95,1.89,41.56,0.79,34.83
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T00:30:00,24.85,1.74,43.45,0.48,36.84
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T00:30:00,22.66,2.54,43.47,0.75,33.47
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T00:30:00,21.38,1.39,40.17,0.46,34.78
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T00:30:00,22.36,1.46,44.74,0.57,36.36
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T00:30:00,22.16,1.22,43.02,0.32,35.13
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T00:30:00,20.68,0.78,38.73,0.57,31.25
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T00:30:00,25.21,1.19,39.14,0.53,36.51
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T00:30:00,20.81,1.17,41.77,0.61,31.6
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T00:30:00,22.46,1.0,48.42,0.6,34.09
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T00:30:00,25.56,1.24,43.01,0.5,38.11
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T00:30:00,20.71,1.56,44.77,0.59,35.0
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T00:32:00,21.93,0,43.32,0.69,49.91
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T00:32:00,20.32,1.02,41.88,0.49,32.98
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T00:32:00,23.49,1.05,42.28,0.6,35.91
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T00:32:00,22.11,1.85,42.7,0.77,37.49
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T00:32:00,18.19,1.89,46.06,0.49,34.94
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T00:32:00,21.5,1.6,43.53,0.53,37.63
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T00:32:00,20.0,1.25,44.54,0.93,33.97
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T00:32:00,24.92,1.46,39.33,0.49,32.59
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T00:32:00,21.06,1.08,42.55,0.82,35.84
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T00:32:00,30.53,1.19,44.07,0.7,38.01
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T00:32:00,21.44,1.84,45.75,0.53,34.85
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T00:32:00,24.09,1.07,40.74,0.91,34.54
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T00:32:00,27.77,1.03,42.08,0.75,34.59
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T00:32:00,19.88,0.9,43.04,0.53,35.18
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T00:32:00,15.8,1.0,42.13,0.56,33.01
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T00:32:00,19.92,1.37,45.47,0.42,34.45
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T00:34:00,21.29,3.13,39.17,0.49,51.45
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T00:34:00,19.57,2.43,40.65,0.83,35.15
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T00:34:00,29.24,2.4,41.19,1.07,32.75
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T00:34:00,21.61,2.42,41.01,0.54,35.26
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T00:34:00,23.91,1.56,40.99,0.66,36.27
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T00:34:00,27.06,1.53,39.98,0.64,33.76
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T00:34:00,26.51,0.33,43.6,0.47,37.54
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T00:34:00,24.86,1.46,43.49,0.58,36.35
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T00:34:00,22.4,1.77,42.6,0.26,33.97
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T00:34:00,27.1,2.2,42.69,0.61,34.33
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T00:34:00,24.44,1.68,40.52,0.73,37.47
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T00:34:00,19.68,1.22,43.41,0.74,34.16
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T00:34:00,20.96,1.05,43.25,0.7,34.96
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T00:34:00,18.46,0.68,43.75,0.45,35.45
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T00:34:00,21.47,0.97,42.53,0.88,35.58
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T00:34:00,21.66,0.45,43.51,0.8,36.21
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T00:36:00,23.3,3.1,44.97,0.68,50.63
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T00:36:00,22.22,0.47,44.32,0.67,29.49
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T00:36:00,20.62,0.83,44.43,0.63,37.97
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T00:36:00,17.75,0.68,44.6,0.53,32.88
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T00:36:00,20.95,0.87,43.55,0.8,31.83
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T00:36:00,21.65,1.34,42.63,0.76,35.24
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T00:36:00,20.79,0.66,38.82,0.58,35.03
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T00:36:00,25.29,1.1,47.12,0.62,34.03
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T00:36:00,23.67,0.75,42.89,0.32,36.35
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T00:36:00,22.73,1.46,42.78,0.44,33.2
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T00:36:00,27.23,1.63,41.27,0.7,35.82
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T00:36:00,28.39,2.0,43.29,0.57,38.57
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T00:36:00,22.22,0.81,40.03,0.5,34.27
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T00:36:00,24.82,1.88,44.77,0.66,36.66
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T00:36:00,29.3,1.88,45.67,0.41,33.52
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T00:36:00,20.27,0,42.62,0.84,33.93
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T00:38:00,26.97,0.35,40.01,0.73,50.49
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T00:38:00,18.72,0.13,42.98,0.45,39.35
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T00:38:00,29.53,1.46,43.43,0.62,37.28
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T00:38:00,22.5,1.37,45.18,0.73,39.26
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T00:38:00,17.6,0.99,40.65,0.76,34.01
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T00:38:00,24.31,0.63,42.27,0.98,38.28
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T00:38:00,16.87,1.55,44.11,0.56,32.8
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T00:38:00,24.49,1.39,43.56,0.61,39.66
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T00:38:00,19.76,1.03,43.49,0.74,32.24
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T00:38:00,26.4,0.45,42.47,0.59,33.58
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T00:38:00,25.91,0,41.0,0.5,36.75
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T00:38:00,27.16,1.79,45.25,0.3,35.33
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T00:38:00,18.36,1.1,42.95,0.65,37.75
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T00:38:00,16.57,0.83,39.5,0.39,37.01
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T00:38:00,23.05,2.26,44.83,0.64,33.06
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T00:38:00,25.48,0.91,40.06,0.46,35.24
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T00:40:00,17.16,0.65,39.2,0.64,50.23
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T00:40:00,25.11,1.4,42.54,0.72,37.07
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T00:40:00,17.68,1.75,38.83,0.51,37.02
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T00:40:00,24.56,1.73,42.81,0.84,31.92
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T00:40:00,21.57,1.35,46.52,0.79,37.08
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T00:40:00,20.2,2.68,43.39,0.48,39.69
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T00:40:00,18.21,0.81,41.98,0.49,36.05
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T00:40:00,23.32,1.39,46.24,0.39,37.73
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T00:40:00,20.01,2.2,46.26,0.98,34.62
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T00:40:00,19.0,1.52,42.34,0.37,36.47
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T00:40:00,19.72,2.19,44.38,0.59,35.07
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T00:40:00,21.76,1.05,48.64,0.49,35.11
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T00:40:00,25.46,1.1,41.19,0.43,37.38
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T00:40:00,24.62,1.61,39.43,0.71,35.57
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T00:40:00,21.47,0.5,42.33,0.5,35.16
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T00:40:00,22.68,1.12,44.21,0.62,36.06
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T00:42:00,24.11,1.73,43.15,0.64,50.41
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T00:42:00,21.37,1.73,43.5,0.76,34.43
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T00:42:00,18.53,0.58,41.57,0.75,36.58
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T00:42:00,17.02,1.65,42.26,0.48,39.38
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T00:42:00,23.26,1.82,47.57,0.55,34.21
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T00:42:00,26.94,0.54,42.59,0.64,36.94
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T00:42:00,23.69,0.78,44.38,0.76,32.9
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T00:42:00,20.41,1.01,40.14,0.79,34.35
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T00:42:00,21.64,0.7,41.65,0.86,36.5
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T00:42:00,17.62,0.73,43.71,0.56,33.89
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T00:42:00,19.89,0.53,42.63,0.58,37.28
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T00:42:00,22.27,0.75,43.83,0.83,33.53
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T00:42:00,17.36,1.04,39.74,0.88,32.22
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T00:42:00,21.49,2.21,44.18,0.56,33.43
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T00:42:00,21.93,1.18,45.43,0.61,32.3
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T00:42:00,25.43,1.95,41.99,0.75,35.1
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T00:44:00,24.76,1.43,41.51,0.76,50.55
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T00:44:00,20.84,1.77,42.28,0.67,36.05
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T00:44:00,15.42,0.77,42.66,0.78,36.15
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T00:44:00,26.39,1.19,42.63,0.56,34.13
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T00:44:00,19.96,1.0,42.05,0.53,35.05
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T00:44:00,17.0,1.58,42.79,0.7,34.07
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T00:44:00,20.93,1.91,42.12,0.93,32.19
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T00:44:00,21.71,0.65,40.86,0.51,34.04
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T00:44:00,24.8,0.64,43.65,0.42,34.19
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T00:44:00,26.42,1.6,42.98,0.73,36.15
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T00:44:00,24.34,2.17,40.35,0.62,36.27
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T00:44:00,24.71,1.66,45.04,0.56,32.3
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T00:44:00,26.27,1.32,41.33,0.64,34.14
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T00:44:00,25.47,1.86,43.05,0.71,35.07
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T00:44:00,25.54,0,40.09,0.63,34.17
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T00:44:00,19.6,1.7,40.47,0.67,35.25
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T00:46:00,23.31,1.59,40.46,0.89,50.75
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T00:46:00,27.9,0.85,41.45,0.58,32.25
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T00:46:00,23.27,1.61,42.79,0.73,36.73
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T00:46:00,23.46,1.18,44.86,0.53,37.79
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T00:46:00,21.86,1.78,46.08,0.29,34.62
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T00:46:00,21.23,2.35,41.61,1.04,31.94
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T00:46:00,23.49,1.09,43.43,0.55,34.1
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T00:46:00,16.97,1.39,39.43,0.44,35.17
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T00:46:00,22.08,1.94,39.72,0.7,35.65
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T00:46:00,21.54,0.84,42.27,0.76,34.25
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T00:46:00,24.98,1.16,45.87,0.64,34.65
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T00:46:00,17.61,0.47,43.19,0.6,35.56
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T00:46:00,20.39,1.23,41.18,0.68,34.56
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T00:46:00,28.04,0.91,44.66,0.47,34.07
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T00:46:00,19.92,2.08,43.3,0.65,35.47
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T00:46:00,19.19,2.16,45.2,0.63,35.03
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T00:48:00,22.7,2.05,36.98,0.56,51.07
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T00:48:00,23.7,1.29,41.49,0.51,38.8
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T00:48:00,25.8,2.11,42.44,0.55,36.11
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T00:48:00,22.36,1.25,42.37,0.54,33.26
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T00:48:00,21.7,0.49,43.61,0.76,33.46
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T00:48:00,16.95,1.56,42.89,0.64,32.33
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T00:48:00,16.68,2.35,41.98,0.71,34.86
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T00:48:00,23.67,0.56,41.53,0.43,32.83
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T00:48:00,20.3,0.24,41.49,0.53,32.63
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T00:48:00,22.03,1.32,40.74,0.93,36.44
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T00:48:00,25.8,1.13,44.2,0.75,32.96
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T00:48:00,20.39,3.07,41.59,0.71,34.57
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T00:48:00,24.93,0.73,40.41,0.8,35.4
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T00:48:00,15.0,1.34,42.05,0.74,35.64
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T00:48:00,23.46,1.37,43.0,0.46,33.37
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T00:48:00,19.87,0.52,43.99,0.79,36.23
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T00:50:00,17.92,2.09,46.65,0.37,50.7
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T00:50:00,20.64,2.05,44.91,0.6,39.14
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T00:50:00,22.52,1.18,42.97,0.52,37.91
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T00:50:00,24.27,1.11,42.04,0.5,35.53
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T00:50:00,18.54,1.32,41.38,0.72,37.09
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T00:50:00,24.78,1.25,40.99,0.59,34.97
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T00:50:00,23.89,0.98,40.48,0.66,37.72
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T00:50:00,28.04,1.8,40.43,0.84,33.31
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T00:50:00,20.11,1.58,39.65,0.75,34.89
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T00:50:00,23.62,0.83,44.1,0.71,34.27
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T00:50:00,25.26,0,43.14,0.62,33.41
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T00:50:00,22.95,1.62,40.94,0.61,34.92
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T00:50:00,23.6,2.06,41.48,0.83,32.39
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T00:50:00,23.32,0.29,42.56,0.74,39.05
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T00:50:00,22.57,0.87,44.46,0.64,35.2
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T00:50:00,25.17,1.98,38.95,0.64,34.97
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T00:52:00,21.92,1.29,44.14,0.71,50.74
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T00:52:00,19.8,1.29,43.19,0.71,38.33
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T00:52:00,20.91,1.14,43.56,0.78,32.94
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T00:52:00,24.47,1.72,42.11,0.59,36.47
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T00:52:00,23.7,1.56,40.94,0.37,34.81
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T00:52:00,21.6,1.6,40.88,0.73,35.82
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T00:52:00,20.19,1.89,41.72,0.53,35.5
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T00:52:00,22.37,0.78,43.65,0.63,33.48
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T00:52:00,17.15,1.58,42.61,0.65,37.75
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T00:52:00,14.94,2.08,45.14,0.49,37.03
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T00:52:00,19.98,0.7,42.2,0.91,35.72
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T00:52:00,22.56,1.85,41.16,0.86,38.14
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T00:52:00,23.7,0.85,44.55,0.68,36.29
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T00:52:00,25.82,1.58,40.6,0.86,35.56
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T00:52:00,23.39,1.69,43.03,0.74,35.39
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T00:52:00,21.88,0.99,41.39,0.59,36.98
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T00:54:00,22.21,1.57,34.53,0.7,50.63
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T00:54:00,20.44,1.86,38.32,1.1,37.31
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T00:54:00,23.52,2.46,42.95,0.5,37.05
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T00:54:00,17.5,1.68,44.8,0.71,32.1
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T00:54:00,23.02,1.25,40.92,0.29,32.63
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T00:54:00,20.91,2.0,47.91,0.76,33.42
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T00:54:00,21.14,1.97,43.63,0.69,35.48
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T00:54:00,26.01,2.66,42.42,0.66,36.01
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T00:54:00,21.02,0.0,43.39,0.52,37.63
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T00:54:00,22.96,2.22,40.69,0.8,31.74
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T00:54:00,25.22,1.18,44.28,0.58,36.36
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T00:54:00,23.92,1.55,43.29,0.88,33.88
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T00:54:00,26.62,1.11,44.82,0.98,33.4
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T00:54:00,15.94,1.42,41.02,0.55,34.34
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T00:54:00,20.81,2.18,44.66,0.81,39.62
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T00:54:00,20.1,0,46.45,0.67,34.89
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T00:56:00,14.54,1.84,40.86,0.5,51.2
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T00:56:00,24.44,1.89,40.21,0.6,33.9
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T00:56:00,27.59,1.84,41.91,0.76,35.75
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T00:56:00,22.05,1.6,44.1,0.61,32.5
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T00:56:00,23.47,1.16,40.11,0.52,34.5
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T00:56:00,22.49,1.66,41.98,0.7,34.25
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T00:56:00,24.04,1.56,43.54,0.85,34.43
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T00:56:00,17.62,1.27,44.02,0.64,35.64
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T00:56:00,17.24,0.82,43.48,0.75,33.5
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T00:56:00,23.5,0.89,40.1,0.64,35.43
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T00:56:00,23.59,1.76,45.76,0.77,34.28
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T00:56:00,25.22,0.44,42.6,0.79,36.36
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T00:56:00,24.89,2.47,40.92,0.75,34.81
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T00:56:00,25.75,1.39,43.97,0.86,36.26
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T00:56:00,21.77,1.1,41.01,0.79,37.62
